,fname,labels,chroma_stft,mfccs_0,mfccs_1,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,rolloff,spectral_bandwidth,spectral_centroid,zero_crossing_rate
3003,b55376ea.wav,Male_singing,0.22380342,-359.70215,196.87431,1.5394304,-8.662984,-8.986128,1.5235723,5.665859,6.9543037,6.6780424,10.3928175,8.226012,-5.5161896,-68.832245,-29.577028,18.9862,-45.839207,-41.036427,-5.640912,-17.956804,-12.675154,1689.8318545171114,675.0637404589434,1010.4204373559095,0.07069881996809745
3004,dc66f27e.wav,Fill_(with_liquid),0.45231974,-136.9104,48.83871,-3.0019739,-0.22937682,-2.3784323,1.9730519,-7.842565,1.9930089,-1.05193,-2.1440787,-6.062587,4.8240733,-39.375668,-6.6047964,-7.6840296,8.06797,-0.9400578,2.180612,-8.819591,1.1348921,6138.459710842226,2534.4451733711035,3187.549293939919,0.18089986661585367
3005,4093520e.wav,Female_speech_and_woman_speaking,0.5275249,-452.61737,147.78882,-5.723338,10.781607,-0.5774876,7.9759645,2.6354277,2.346969,-1.7080986,-2.1490207,-0.6822069,0.8076042,-35.036793,-17.525208,-0.9006305,-4.309914,7.8346934,3.0736628,5.684828,8.73219,1672.1000339673913,1501.2777470294347,1030.0808845057563,0.030050526494565216
3006,4c6f231e.wav,Chewing_and_mastication,0.5230609,-258.75177,55.342873,-8.111633,1.6066529,2.976699,4.7834926,6.2011337,6.7402096,-4.4024596,3.296397,-2.7520068,-1.514251,19.219553,11.219271,0.40993643,9.604369,7.08064,12.778906,6.7861176,2.6894667,7747.584069293478,3177.3309602158433,3577.5608381285547,0.1985641700634058
3007,f48905f2.wav,Stream,0.7177323,-314.03726,68.94023,6.745437,15.544408,5.2094135,10.695359,2.4288723,10.2998,3.4688506,9.667313,3.424582,8.121024,-6.6454215,21.057987,11.024928,12.116951,3.3768995,18.006123,6.2837324,19.98655,5335.737882468097,2679.3269182811255,2162.0678986529406,0.04285885839617169
3008,e10f242e.wav,Female_speech_and_woman_speaking,0.41844735,-417.52747,109.051765,-3.8571799,6.0174065,-6.253748,3.8964264,0.29937834,2.0058138,-4.53348,1.9665582,-0.91639173,1.2004584,-24.494967,-9.250303,-3.8699214,4.6157165,6.788245,13.252656,-1.4753386,15.119843,3455.2379608154297,1905.668886459764,1975.8069800909416,0.07752227783203125
3009,4f41dadf.wav,Squeak,0.45499837,-178.40701,95.81314,-15.3372755,6.5453057,-6.272492,-2.019949,-8.122573,0.7138475,1.7103713,6.1654577,1.0899472,4.4290957,-91.41497,32.08797,-16.84992,9.96985,-10.006004,-10.182862,-15.816926,-8.474587,3687.7992343058627,1575.6565818760778,2178.041624396713,0.13613108407079647
3010,b1ab8a12.wav,Bass_drum,0.19300275,-881.3285,-26.361498,23.806274,8.316948,5.745432,-0.95288503,-3.4036717,-8.695153,10.83154,5.774335,-12.021517,-1.0592623,77.938065,38.40091,13.650133,18.456417,20.452381,-8.388318,3.2579958,7.3911223,5060.302734375,3134.5630992396236,1520.5485635405366,0.0
3011,c6230083.wav,Female_singing,0.12026634,-393.6755,66.499084,23.902727,15.241358,0.7243743,-29.785383,-22.296953,-15.454079,2.1675816,-12.10007,-4.4567237,-10.744214,-84.351234,-30.35448,-49.252052,-16.438831,9.158463,-32.624397,-16.753885,43.807365,3091.680908203125,1327.301480659394,1641.7485109380082,0.10098702566964286
3012,b77c041d.wav,Hiss,0.50719833,-298.99316,79.368195,-15.900786,-15.242715,-9.773533,-5.453824,-11.029892,-7.4209223,-3.1016164,-11.837784,-6.8610177,0.64781976,-43.94794,-2.216147,-19.633087,0.5263544,-8.299203,-8.1909,-14.859679,-2.9893517,4270.2734375,1867.1883120039815,2403.591008917716,0.1605251736111111
3013,7d417387.wav,Computer_keyboard,0.5804786,-304.31525,127.500206,1.8133532,6.2829933,2.00809,2.7277067,1.1121103,6.1305976,2.8458464,2.6326568,5.343204,4.579914,22.81881,9.112635,12.146908,14.8019705,14.922899,14.675355,9.946776,11.255502,1954.1756543648492,1713.8599115076477,1037.9215538269473,0.03655991698085847
3014,3174cb9c.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.3315206,-703.409,96.86727,-12.677324,12.129924,8.630509,-2.4532442,-9.700784,10.978588,5.3879547,-3.113551,-4.1963143,9.049409,13.293236,30.49972,32.62759,10.584506,-13.076526,12.662926,16.616665,-0.5155161,3744.227359169408,2312.8441554022706,2019.1041424355506,0.1331080386513158
3015,4700fa6c.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.13053878,-686.33514,88.8791,-6.3056364,16.871813,5.696399,-7.375761,-2.9206626,16.67169,0.47557363,-6.5180235,0.9368313,12.966105,13.05504,36.793037,31.81971,8.887898,-8.159001,17.601078,13.932793,-5.3652935,3694.800646551724,2282.0077969369595,2139.653759287745,0.18177532327586207
3016,33e4d8ce.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.14782372,-730.1192,83.141174,-4.1066947,13.612418,2.5119224,-9.064789,-1.0870092,16.176586,-1.8148582,-9.526833,2.5657032,13.507277,14.953468,29.828037,26.253994,6.6521506,-5.988654,15.411779,13.652455,-3.3005648,3905.712890625,2315.662068465976,2345.9351055889383,0.17987351190476192
3017,4e353d75.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.23689069,-743.18677,87.726524,-4.7916365,13.370251,4.1250505,-5.28181,-1.5040548,11.723114,-2.500065,-6.415828,1.4136424,9.431572,16.863,28.403297,23.23151,4.5973334,-3.749036,12.930611,7.4867206,-3.5190635,4046.1413871951218,2318.907487419726,2078.571033128735,0.17767482850609756
3018,79dbee89.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.37305126,-720.6647,88.070465,-5.2121024,14.605767,10.362513,1.9973149,-4.791172,11.028267,1.9576939,-0.97181845,-3.834976,6.0342026,13.194721,28.392717,26.431625,11.027777,-3.2645106,16.337305,15.298341,3.858668,5092.6025390625,2681.200121581672,2165.5772784853016,0.115386962890625
3019,0e3f7010.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.15674347,-793.787,80.97006,-16.078434,10.708697,9.163107,-4.5288963,-6.219822,12.007773,2.9309874,-9.344713,-5.685818,9.809006,-1.5253375,30.131628,42.146137,12.070307,-15.370436,14.433766,21.101776,-3.2754395,3906.123046875,2286.871748870841,2423.384022171781,0.203125
3020,8f7dbb70.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.48840994,-720.8553,95.417786,-4.0950103,11.396204,6.024486,4.198493,-1.9404248,9.785118,4.3120875,1.9858047,-3.7975216,4.723938,19.336666,29.8883,25.898466,14.03607,-4.549454,10.197303,9.171124,2.971638,4866.177645596591,2664.514438155846,1965.677443294112,0.07939749053030302
3021,ea913a8c.wav,"Dishes_and_pots_and_pans,Chink_and_clink",0.33132958,-719.8897,94.0614,-9.553005,11.893831,7.3984256,-1.4091226,-6.195259,11.636861,3.6938152,-2.127369,-4.503937,7.4220324,12.82445,30.580519,27.980556,9.526367,-9.779861,12.213447,12.606756,-0.14046809,4513.414588341346,2495.848185108799,2129.835808048311,0.14330428685897437
3022,5da0f5ad.wav,Computer_keyboard,0.5453404,-538.03595,-38.3604,-0.703125,3.952157,3.8786683,11.100816,-3.0522184,6.4264607,-3.0769567,-2.0694866,-6.0802073,-0.81886613,-1.6715113,19.642654,-0.20533927,17.016253,-1.3467574,9.252673,-5.953791,8.891492,8301.0498046875,2578.5557399212444,5347.618210821855,0.4026423168789809
3023,cff56142.wav,Female_singing,0.13839872,-309.81842,-4.516443,27.551424,-39.663754,-56.71768,-21.838783,27.61731,6.1059513,-7.46632,34.993874,42.70791,18.99664,-79.70171,-42.371895,-25.43224,-20.452885,-4.5585876,22.585443,27.929987,82.86982,1820.5049235970127,1405.7301087449746,1596.491566946377,0.08449418140951276
3024,5c85b0ab.wav,"Bark,Walk_and_footsteps",0.7177827,-414.35147,78.524666,4.3383346,9.258069,4.7438765,9.117583,4.5481277,7.095874,2.0079937,7.238543,0.83800226,5.2553077,12.139194,15.178157,13.002948,17.646297,8.471111,11.467681,6.9865117,10.231599,5535.170269956683,2845.2224545064146,2236.515163229278,0.04812390418729373
3025,1f86be6b.wav,"Drip,Sink_(filling_or_washing)",0.5931193,-177.4824,49.055756,7.105667,9.133287,0.5887528,6.1077447,-2.0331383,1.0197256,-3.5329623,-1.2160187,-4.619236,5.6118407,29.288988,12.628188,15.265437,3.4001575,12.390337,21.20187,14.019228,8.7508,8607.260946110064,3561.47044545828,3815.246183977792,0.11139496628480279
3026,bd5acbda.wav,Burping_and_eructation,0.49235693,-400.57956,82.08868,-1.2847735,2.526171,1.8975686,2.8156245,-1.5323838,0.008159156,-2.5654821,-2.1755543,-2.7138066,0.9403847,12.998982,9.763897,5.6243515,4.925285,5.938872,6.634808,0.7541863,1.3033628,4229.614143728096,2327.673927048107,2119.344214985886,0.14276408257885514
3027,edb3e017.wav,Burping_and_eructation,0.7348048,-275.36694,-20.214071,-6.2655973,-3.7234917,-8.857888,-3.4410238,-7.453209,-0.5150468,-2.0757065,4.994438,-1.1146576,3.2403817,-0.06223862,2.5932117,-6.641988,11.427344,-4.744466,2.2805734,-8.889081,-0.45934716,8651.751241661834,2764.2527366329628,5487.396649604219,0.5018296385585846
3028,55491b59.wav,Burping_and_eructation,0.48186812,-264.19028,91.90769,0.4984804,4.2264,-1.5654883,5.2546005,-1.1295453,1.7909375,-1.3487276,1.8117537,-2.666777,4.079885,21.398832,11.24572,6.116722,9.464305,10.382606,2.1076748,0.94304883,6.441338,6187.698314693301,2973.8335998850434,2550.7823382236156,0.10148772839327146
3029,703d3cb9.wav,Run,0.6910914,-457.1117,69.75003,-1.4195088,4.9247646,-2.7623308,3.0589547,-6.380237,4.3706903,-4.466726,3.6439838,-6.285066,3.6195447,-10.654045,21.126183,-10.972601,6.3629665,-8.294527,-7.7699823,-7.6389117,2.7672267,6028.1151748285065,2607.8194543517216,3106.5161209598537,0.2082936356707317
3030,0006ae4e.wav,Bark,0.40477398,-452.70312,160.59741,-0.65032494,7.070464,1.5742161,4.135449,0.7546226,9.452282,8.651031,8.048372,6.3606977,7.1987004,7.146111,2.131588,-3.8249538,14.110679,-11.872571,3.8069847,2.3590288,2.3617806,1814.0196455285904,1630.6646076934837,1058.3805600082078,0.041697833554964536
3031,2856e756.wav,Car_passing_by,0.5147334,-119.67839,122.32971,4.825042,6.234084,-0.88440967,3.838591,-3.2685292,3.3965025,-2.107211,6.1845765,-1.3873367,1.2295074,8.895288,22.359076,12.766677,21.267683,13.814833,13.6256695,6.414769,11.031981,3290.8351732336955,2250.8815344350855,1422.0967338063717,0.03367517183503836
3032,dc094834.wav,"Electric_guitar,Bass_drum",0.51897836,-121.50583,65.32285,2.2042263,5.3771305,1.7827511,6.2590027,-2.2931595,2.0068152,6.361927,23.247705,18.598534,21.33236,29.03744,9.401103,7.8980727,12.988907,6.229532,5.306885,0.43685842,7.1104484,6088.03653717041,2878.4386184164287,2783.524119014501,0.058467864990234375
3033,72315204.wav,"Screaming,Yell",0.23832622,-225.14978,76.29473,-6.9933777,2.0616353,-0.054898314,11.392999,-5.265183,10.908005,11.014814,-2.003191,-2.3481364,-3.945934,-102.92126,-39.53524,-24.384851,-14.72965,-3.2868974,-2.3385282,13.183147,13.101692,2753.102839543269,1567.4112128617112,1802.4224205284777,0.10076622596153846
3034,ffff4631.wav,Meow,0.5569366,-213.7889,-50.800777,-21.98175,-7.683305,-15.108865,-9.036857,-6.8192067,-2.8224823,-11.247184,-1.1143934,-7.65353,-3.2470872,-25.484468,-3.9292383,-43.71109,-17.6464,-25.511417,-28.473583,-21.665518,-12.954813,8412.337994852089,2567.1380431231337,5332.578464416567,0.44470186521171695
3035,0f301184.wav,Clapping,0.73182213,-913.26733,47.116764,0.03761059,5.157089,1.3426753,2.0510526,-4.445151,6.101459,2.154393,8.897538,1.8486398,7.96483,19.81735,16.275274,9.619187,14.432526,9.595506,8.783517,1.812225,7.48681,8211.328125,3337.287379823961,3800.6417377804696,0.21272786458333334
3036,1e43e6de.wav,Glockenspiel,0.1878253,-723.7193,32.24828,8.244699,18.646416,15.182364,-1.5311935,-8.175229,-7.1151075,6.8061104,13.586437,11.809549,1.2120478,8.511239,-0.62853056,11.243026,25.841774,24.794962,12.063838,-4.6691422,-4.027293,4353.344396642737,2320.5734072134724,2135.8215899742936,0.09749129011824324
3037,dc82b605.wav,Motorcycle,0.66116875,-276.36307,130.70131,1.5687017,4.3566756,2.2853518,-4.6501937,4.028991,-1.8949323,3.3702676,-1.0049195,-0.64705414,-2.5634356,7.08311,37.904396,6.80661,35.32594,2.8947723,9.192152,3.3126407,14.159134,1560.2329475420534,1473.1199578637788,817.8955862641646,0.017068318590487238
3038,f7d7c7ad.wav,Motorcycle,0.6571077,-238.39687,114.2541,-5.007433,2.8087037,-2.1169398,-2.3028169,-1.9211421,-4.447226,3.1998045,-4.1710434,1.4115489,-5.7622104,5.497718,37.29864,13.202226,41.463837,3.3933027,22.230904,0.658428,16.290785,1667.5742164841938,1649.4842069124352,914.79034102334,0.023011528422273782
3039,8a44e8b8.wav,Glockenspiel,0.2716217,-702.17957,32.269817,18.73086,14.489502,-2.0979066,-11.197455,-2.994056,10.411051,12.053349,1.3168731,-6.8393817,-2.4461312,7.7262826,3.1632283,16.67989,27.057878,20.33392,1.6617392,-4.8911204,6.3875628,5250.466977259156,2550.9757414637816,2538.8819216218812,0.11435111464968153
3040,dd9ee4c8.wav,Glockenspiel,0.19856752,-745.272,30.934036,8.342423,16.830206,12.353425,-2.689137,-8.613029,-7.03822,5.4020834,11.588904,10.023541,0.8389776,8.183432,-1.0571594,10.85494,24.93766,24.342213,10.929073,-5.200056,-3.5827947,4801.704915364583,2453.6824761718644,2350.83689448523,0.10475139853395062
3041,3acc9ed7.wav,Glockenspiel,0.14564352,-766.62976,40.557972,9.103058,19.960356,16.09907,-3.4485316,-11.5388365,-9.770968,6.977005,15.146783,13.182798,-0.12923063,12.224889,-0.85491806,11.42242,27.383074,28.850615,12.975012,-5.496797,-6.1521893,4210.379231770833,2315.017601123405,2131.625938500447,0.09970703125
3042,082e0755.wav,Glockenspiel,0.20094696,-689.599,67.30531,9.270469,19.093128,8.459667,-9.8731985,-9.308547,-4.9904838,12.824284,12.210552,7.49321,1.9399638,9.883712,-0.57150924,10.766319,28.894129,16.17529,8.704154,-16.865204,-10.950176,3962.6032558056195,2333.4913182016808,2271.906640240125,0.1223166929472477
3043,ee354aa9.wav,Glockenspiel,0.2168001,-729.0364,48.518177,6.448729,15.250438,12.2553835,-1.3009048,-7.287566,-4.970758,7.1852303,11.719857,10.172153,0.03994613,6.3382397,-2.2529857,10.118178,24.446,20.93103,7.2910733,-8.957404,-7.256934,4934.576612903225,2368.967527443234,2485.3406614037526,0.12191910282258064
3044,ef7c6af2.wav,Glockenspiel,0.34162566,-697.06726,30.279205,17.5688,13.148978,-1.9305063,-9.22461,-1.7511351,9.498442,10.425849,0.92924374,-6.2267504,-1.7512097,8.698301,5.7405367,16.804577,24.93286,17.649355,2.0421867,-4.169129,5.80252,5765.897556992828,2666.704828861749,2661.7061839416606,0.11526105703551913
3045,5d7ed2e3.wav,Glockenspiel,0.3270869,-709.64526,42.963284,15.842366,11.660151,-2.3938699,-8.795503,-2.0585625,9.547505,11.579702,1.1155144,-6.365956,-2.5669413,4.7908134,-2.578472,13.8347845,27.16505,18.150682,0.91101515,-6.271494,4.8978214,5499.384321732955,2490.718742022918,2704.3378947004453,0.1317589962121212
3046,e652ad24.wav,Glockenspiel,0.10732271,-690.80066,14.651492,24.006632,13.324987,-11.060504,-14.377553,6.775206,20.629528,12.632026,-11.645078,-13.331576,3.2534127,-8.270673,-11.332016,13.122465,28.825016,13.624741,-8.899506,-13.472755,10.6010685,2096.8629455566406,1428.463273938542,1755.2705225636048,0.1252227783203125
3047,ee61657d.wav,Glockenspiel,0.1541154,-676.7277,31.526232,23.31514,18.490622,-3.8556798,-16.872023,-6.2000113,13.367149,16.671446,0.85733277,-11.9024,-5.804382,2.4140174,-2.7899573,17.22115,33.437664,23.662745,-1.6391984,-12.014561,4.6711082,4749.798008181014,2300.475268107173,2325.9066196877543,0.11361751916273585
3048,6d84e2da.wav,Chewing_and_mastication,0.5782227,-284.1758,44.30234,-4.1429563,-1.0234681,2.3882527,4.560391,-5.021963,1.2723078,2.6361806,-2.5769706,-6.3503075,0.7546333,-0.5196295,-5.170089,0.2825425,10.2587185,17.692549,-8.44046,-11.384737,10.3825445,8315.957406850961,3199.9999869715616,4110.352760317924,0.2618153331043956
3049,61607bc7.wav,Glockenspiel,0.10803855,-696.7438,23.104937,24.606646,14.047869,-11.334884,-14.812274,6.126918,19.89613,12.799459,-11.607083,-12.491198,3.228632,-3.798999,-7.736941,15.86264,31.925863,15.996077,-6.440142,-12.429259,12.437351,2305.6004333496094,1568.362817526226,1780.7135915501033,0.125244140625
3050,6382b711.wav,Glockenspiel,0.20013659,-769.2787,22.29439,13.600916,-2.15654,-8.79098,5.785132,14.027529,4.3900614,-7.5159965,-4.703938,11.009557,10.642888,2.002336,4.209635,22.086945,25.046476,6.54999,-4.733565,3.456385,20.381775,4831.1279296875,2338.476650109385,2495.977063418239,0.13909912109375
3051,1677b929.wav,Glockenspiel,0.19555813,-708.1178,22.920963,15.8137865,-1.9185051,-8.650782,5.972914,15.065038,5.5762053,-7.681465,-4.08429,10.960522,12.110866,-0.21685953,3.1347742,23.188437,27.251066,7.806152,-5.471508,4.017219,21.392448,4459.201337706368,2182.1001474685795,2325.3785584451466,0.127197265625
3052,678c4ac0.wav,Glockenspiel,0.28091028,-692.2016,28.923117,13.966422,-1.7296886,-6.795781,5.8433185,12.913762,5.8092194,-5.345155,-3.5289931,9.379378,10.291225,3.4029703,5.449038,21.264189,26.086935,9.44081,-1.7104714,5.4594593,18.8173,5074.8974609375,2372.1378281214006,2667.7748025490305,0.1416160300925926
3053,d3d6a6eb.wav,Glockenspiel,0.25575998,-799.7794,31.17845,16.786558,-1.1406785,-10.051616,2.7384894,12.5257845,5.234726,-6.788526,-4.8145275,9.515753,11.660588,5.4044414,5.87614,25.603079,29.62714,9.49609,-5.2632813,3.2152016,21.397593,4999.260784646739,2410.7255516819587,2489.118279844318,0.13034561820652174
3054,20d81662.wav,Glockenspiel,0.107270636,-646.7557,18.728373,22.808033,3.2744794,-15.928088,-4.8169723,16.806643,17.454445,-2.3348734,-16.883738,-1.2727826,16.488195,-5.5388436,-4.739645,20.075539,29.903856,10.045153,-10.376912,-6.113098,19.429302,2028.3002351459704,1336.9809163871523,1761.3049789112745,0.13281892475328946
3055,87dc6c03.wav,Glockenspiel,0.10734438,-733.029,21.295235,23.938936,4.384812,-14.193238,-3.743228,17.079025,17.65653,-1.9141464,-15.4276495,-0.442453,16.98154,-2.133982,-1.7071868,21.999033,31.149698,12.054391,-7.9659185,-3.3700218,20.650082,2417.2757056451615,1512.7571950725303,1845.1029281820202,0.13275894657258064
3056,ece3f6fb.wav,Glockenspiel,0.107115574,-649.51294,15.160513,20.035973,1.9263647,-15.43545,-3.784781,16.67746,16.761177,-2.0568714,-15.465842,0.039986584,16.342672,-5.5261173,-5.222568,18.047535,26.604507,7.9807363,-11.012598,-6.9299755,17.243488,1822.7994478665864,1243.7619249343877,1714.244642351482,0.13307542067307693
3057,18d5dcfd.wav,Glockenspiel,0.14022201,-775.696,57.614037,-1.861557,-9.471978,4.945017,15.811736,-2.018927,-10.653383,-0.53741217,17.115816,7.114729,-6.8480678,9.919845,12.670528,30.960915,24.175467,-4.929328,-2.5294676,18.636936,24.309164,4861.873109879032,2422.6879491942314,2531.813124230708,0.14669438844086022
3058,6014f41c.wav,Glockenspiel,0.10820103,-739.8016,50.456486,-0.40638486,-11.096035,6.430256,19.108711,-0.102671295,-12.415909,0.79969,18.957972,7.778196,-10.50098,2.950794,6.1362934,36.203236,25.083828,-7.656382,-9.661266,18.25319,26.495575,3430.1810599662163,1913.0965342414995,2256.418914935164,0.15663270692567569
3059,ef897dd7.wav,Glockenspiel,0.25707874,-710.11725,50.869507,0.1648719,-7.2641096,3.0921116,12.035719,0.8316381,-7.839338,0.85168415,12.140359,6.5188217,-4.9422903,7.599237,13.7147875,26.024282,20.548191,-1.5768512,-0.48869014,14.065809,19.18173,5350.110505756579,2498.1448915843093,2703.811897361645,0.14015507518796994
3060,f5897312.wav,Glockenspiel,0.10755265,-739.4816,55.967327,-0.17954454,-13.750396,3.7665837,17.664366,-2.1861298,-13.6202965,0.6005638,18.535093,7.4575286,-10.575854,0.29287753,9.912856,36.38239,26.133945,-7.4148088,-6.5866027,20.00257,29.900251,3397.0484240301726,1892.0115780957442,2238.649054789952,0.15549232219827586
3061,313917ac.wav,Glockenspiel,0.10689935,-769.89667,33.298233,-0.6202362,-14.059192,5.1108437,20.21797,-0.43467048,-15.090402,-0.036107168,20.82661,8.618063,-13.181345,-5.1216774,5.2021365,39.92044,29.797478,-6.238166,-10.440458,20.023832,29.21761,2292.1085357666016,1484.414107730347,2062.4255685270878,0.15668487548828125
3062,6b918df0.wav,Glockenspiel,0.18764557,-773.8833,50.28741,-4.596219,-1.0151757,13.074319,8.57328,-10.749619,-8.702413,10.828281,14.302923,-3.717912,-7.1242943,10.37019,16.650438,28.525356,17.492617,-5.1169024,3.763065,20.256937,15.46933,5121.788037512913,2386.2663783610806,2675.089433798936,0.1473883006198347
3063,ed2ac449.wav,Glockenspiel,0.17726761,-738.4203,52.165325,-4.9584627,-1.3817583,14.780377,9.790701,-10.098295,-7.9127684,10.824204,13.308366,-4.473701,-6.975123,14.622686,17.382023,30.055357,16.75608,-3.578413,3.7535188,22.23947,15.84436,4804.0926305259145,2330.691924402219,2478.844666437393,0.14127604166666666
3064,20fbad66.wav,Glockenspiel,0.1879882,-809.138,55.453182,-5.1793914,-0.9310686,11.239319,7.6856976,-10.49239,-6.042601,8.765775,11.578154,-4.4990487,-4.8681474,13.863193,15.692965,26.807938,15.013101,-4.3535132,4.034274,18.432713,13.769974,5574.780649038462,2585.6585856415636,2769.307003221523,0.14680739182692307
3065,f080cf19.wav,Glockenspiel,0.21383841,-696.59863,45.879173,-2.800272,0.030986756,13.507232,8.806894,-8.294139,-4.241458,13.050136,13.314418,-4.3456936,-5.2243066,15.452446,19.991013,32.84955,19.033775,-2.2131505,3.3690743,20.795881,15.792764,4635.884944537213,2300.0842622786595,2362.063964789847,0.13462771350190839
3066,4b9c1780.wav,Toilet_flush,0.5647882,-144.61278,121.04696,1.7121027,-0.18535754,-3.8833892,1.329278,-7.3478703,1.1164887,-3.7194166,-1.3789667,0.9493155,2.1587112,-1.7676959,-7.612891,3.6663055,12.201479,1.8076444,1.5166442,1.8063914,2.0421863,4325.6507962043215,2319.785290446197,2030.6893569703334,0.100572342662413
3067,84f43b6f.wav,Glockenspiel,0.30441934,-804.8329,71.11956,-5.0174427,10.757259,18.20632,4.5396624,-12.305598,8.305602,19.772253,7.3629856,-9.2387495,9.696603,19.069939,28.698484,37.514877,20.941793,-3.3409822,12.548162,23.902369,14.073368,3507.976540554775,2279.172800248018,1755.4203182651738,0.09357992450842696
3068,3143949f.wav,Glockenspiel,0.2665845,-801.798,70.75225,-6.6384187,9.170872,16.10066,4.8302536,-11.887298,6.989383,18.23286,8.942051,-9.914465,7.744698,17.637556,26.833435,35.602184,20.370659,-3.462021,12.818688,23.19334,13.979567,3415.197223165761,2264.8749057319956,1845.8264862360784,0.10489555027173914
3069,954acd21.wav,Glockenspiel,0.10723947,-761.0358,74.08023,-12.151228,9.12422,21.569254,4.30132,-16.404669,7.173923,25.67887,9.50437,-19.621298,2.4433765,3.7837696,23.43569,48.80653,20.213778,-10.063762,9.994622,28.684471,10.856086,2242.051959859914,1598.1586438268534,1978.535502699768,0.17202653556034483
3070,64ea2312.wav,Glockenspiel,0.33254313,-755.4544,62.02832,-2.2334068,6.970626,10.4848995,1.2313234,-8.3112,3.5806835,11.457111,5.3564825,-4.17712,7.5624943,21.284399,23.603899,26.035963,15.523049,-0.819828,11.496875,16.381016,9.506719,5624.850720121661,2670.8145054995093,2559.213038717697,0.11561829079198473
3071,34089eb9.wav,Glockenspiel,0.10943049,-812.6799,53.192703,-6.241754,18.222788,17.643778,-9.090693,-11.801478,18.527073,17.164762,-7.358549,-8.986953,21.748894,15.284935,28.361158,42.93706,12.380047,-4.028511,16.78764,27.3154,1.6090423,2677.1484375,1638.9056850364937,2136.9805444650883,0.18160076530612246
3072,a18e8839.wav,Glockenspiel,0.2664703,-759.8962,69.33141,-3.266212,16.406649,11.408768,-1.4965979,-7.4852376,13.731359,9.079446,0.16393879,-3.6418784,19.415037,29.710476,31.658857,31.692705,15.054279,1.5962913,18.452724,18.725103,6.1361365,4371.9580078125,2544.2923601633524,2064.7970341750497,0.11757450810185185
3073,8c4091c0.wav,Glockenspiel,0.123047166,-811.98596,40.89987,-4.0870624,15.851922,16.482166,-5.799878,-8.958151,14.900373,13.625083,-5.2414,-4.902433,18.465961,13.38645,25.362038,36.449047,11.282677,-1.530355,16.648628,25.894073,3.9181442,3917.1083450317383,2028.0448960135018,2353.0512865329156,0.16909408569335938
3074,eaed5997.wav,Glockenspiel,0.13688403,-721.6247,55.123188,-3.8666844,14.413805,16.006416,-5.3163953,-7.0192914,16.168142,15.857332,-5.8842573,-4.7949286,17.63649,16.00904,26.563423,35.22781,12.9326515,-2.0450296,14.8836,23.065554,3.2111256,3426.7493938577586,1945.937368729986,2129.492799542974,0.16430158943965517
3075,8f42bea5.wav,Drawer_open_or_close,0.5405305,-393.3372,125.72386,0.055243038,3.6523554,-0.14076956,-0.18511136,-7.4988484,-3.7963958,-3.3954372,-5.528814,-4.2366233,-5.3592963,-16.253658,29.369097,15.675862,9.151467,6.0587516,7.917418,-3.7974162,2.6794453,3032.5927734375,1800.3938773848288,1442.687557423983,0.036458333333333336
3076,a917bf05.wav,Glockenspiel,0.2456306,-714.1901,59.357666,2.660099,14.941341,-2.0460086,-7.8213778,7.153809,12.30613,-7.4721446,-3.7247977,13.211893,7.21102,10.168412,25.237133,24.831287,5.260426,-2.2610183,17.259945,10.547311,-3.6609282,4939.4476318359375,2314.9921800461702,2640.554957570382,0.1755615234375
3077,ee0cddd9.wav,Drawer_open_or_close,0.5352464,-384.67972,85.92227,-2.6398354,1.3144872,-1.584035,-0.54403925,-6.3796186,-1.115217,-2.1512263,-0.62041396,0.6049107,2.3356888,12.025229,28.306875,8.663164,14.652024,5.013136,11.656599,0.08621146,3.3140497,4257.3409231085525,2340.9690998816786,2002.8849765592297,0.085693359375
3078,950b1afa.wav,Drawer_open_or_close,0.5129204,-254.19786,107.0492,-3.8825288,5.2827573,-2.0299299,-0.37829465,-6.68688,0.07211638,-3.834834,-0.11460388,-1.4504848,3.0837936,13.698498,38.596043,14.703805,21.563997,8.746432,17.691774,0.6539042,3.6906836,3931.5224387428975,2315.931463495925,1718.151231902488,0.04954944957386364
3079,afb5287b.wav,Drawer_open_or_close,0.48982936,-204.87209,115.73736,-2.2917306,7.342982,-0.9386879,0.13418354,-7.1664066,-1.8737525,-4.6274204,0.32481977,-3.8545835,1.1974812,14.561896,36.256683,9.245621,19.87433,4.919486,11.681288,-4.0619144,6.356381,3847.34198387633,2261.8462442405557,1659.3122964996576,0.04872423537234043
