fname,labels
fcb0ab51.wav,Child_speech_and_kid_speaking
9b82aa29.wav,Child_speech_and_kid_speaking
9e34c71f.wav,Child_speech_and_kid_speaking
eaf60b5b.wav,Child_speech_and_kid_speaking
12248a61.wav,Child_speech_and_kid_speaking
fd2f705d.wav,Child_speech_and_kid_speaking
58d42522.wav,Child_speech_and_kid_speaking
93d65313.wav,Electric_guitar
54e1f787.wav,Trickle_and_dribble
abce5f03.wav,Trickle_and_dribble
a06afbf0.wav,Trickle_and_dribble
7a7680e1.wav,Trickle_and_dribble
ad60651d.wav,Trickle_and_dribble
1a4e0ae4.wav,Trickle_and_dribble
a85c455a.wav,Trickle_and_dribble
ebd176c1.wav,Trickle_and_dribble
b2081745.wav,Trickle_and_dribble
b0d31425.wav,Bathtub_(filling_or_washing)
038296b8.wav,Trickle_and_dribble
f5c7482b.wav,Trickle_and_dribble
42e61cab.wav,Waves_and_surf
4a55d623.wav,Waves_and_surf
954b16c7.wav,Electric_guitar
decded49.wav,Electric_guitar
f6991c2d.wav,Electric_guitar
71c976db.wav,Frying_(food)
db77e593.wav,Frying_(food)
d6d1aab8.wav,Chink_and_clink
888927f0.wav,Electric_guitar
96ccf77b.wav,Chink_and_clink
3ae96476.wav,Chink_and_clink
21ee2fc0.wav,Chink_and_clink
6df9cf74.wav,Chink_and_clink
4fd7ce5c.wav,Chink_and_clink
bfca3c43.wav,Chink_and_clink
cfb44c25.wav,Chink_and_clink
a95bf234.wav,Chink_and_clink
626e9906.wav,Toilet_flush
4032ef77.wav,Accelerating_and_revving_and_vroom
8de174e6.wav,Traffic_noise_and_roadway_noise
d7d25898.wav,Traffic_noise_and_roadway_noise
45ac26b1.wav,Traffic_noise_and_roadway_noise
5186a3ed.wav,Traffic_noise_and_roadway_noise
f49950f4.wav,Traffic_noise_and_roadway_noise
c1ee413e.wav,Traffic_noise_and_roadway_noise
bd562a23.wav,Traffic_noise_and_roadway_noise
0f5c8134.wav,Traffic_noise_and_roadway_noise
c374ecd8.wav,Bathtub_(filling_or_washing)
b6ea70bf.wav,Stream
4710de6a.wav,Stream
e1f67212.wav,Chink_and_clink
1e761a0d.wav,Cricket
0b593941.wav,Bark
3fec15a0.wav,Zipper_(clothing)
d6102986.wav,Microwave_oven
bfa98837.wav,Yell
817f3153.wav,Church_bell
0d26d36a.wav,Church_bell
f718f971.wav,Church_bell
19326eae.wav,Church_bell
e89d67c1.wav,Church_bell
d2bd013f.wav,Church_bell
4d82862d.wav,Church_bell
c64dc351.wav,Church_bell
3e46ed60.wav,Church_bell
62f02c14.wav,Church_bell
c619103f.wav,Church_bell
035d21e0.wav,Church_bell
3487b200.wav,Church_bell
775a890a.wav,Zipper_(clothing)
d7d219a0.wav,Race_car_and_auto_racing
92326d3b.wav,Race_car_and_auto_racing
9f55438d.wav,Female_speech_and_woman_speaking
467aa648.wav,Race_car_and_auto_racing
02633663.wav,Frying_(food)
80b809ba.wav,Frying_(food)
72d19743.wav,Frying_(food)
fdc0eb26.wav,Female_speech_and_woman_speaking
34d26a2e.wav,Zipper_(clothing)
2ea548d1.wav,Female_singing
6c6e9c05.wav,Female_singing
7eb868a5.wav,Female_singing
8b0ea59a.wav,Female_singing
c21a8820.wav,Female_singing
1dbbd407.wav,Bathtub_(filling_or_washing)
1b913c10.wav,Cricket
a69027f7.wav,Bathtub_(filling_or_washing)
696bd339.wav,Hiss
2306736e.wav,Hi-hat
3aea7186.wav,Printer
619e3de6.wav,Knock
c00e3566.wav,Hi-hat
c47c51e5.wav,Cutlery_and_silverware
acc996fc.wav,Finger_snapping
ba5b5d2c.wav,Hiss
25491b93.wav,Zipper_(clothing)
7b641a8d.wav,Race_car_and_auto_racing
1e9396d3.wav,Race_car_and_auto_racing
f4f4458b.wav,Race_car_and_auto_racing
d51be483.wav,Race_car_and_auto_racing
20682498.wav,Race_car_and_auto_racing
fddda41d.wav,Race_car_and_auto_racing
4cc90f4a.wav,Race_car_and_auto_racing
b8fa5b30.wav,Race_car_and_auto_racing
ac67de1c.wav,Race_car_and_auto_racing
487d9658.wav,Race_car_and_auto_racing
79def668.wav,Frying_(food)
1b897583.wav,Frying_(food)
47626b7a.wav,Frying_(food)
14185b46.wav,Chink_and_clink
2a3970a8.wav,Hiss
d6384550.wav,Walk_and_footsteps
9ef2a13e.wav,Traffic_noise_and_roadway_noise
74870b3c.wav,Meow
aa936963.wav,Meow
997dcb18.wav,Slam
15f38a8e.wav,Run
8b2ed13a.wav,Keys_jangling
970f687d.wav,Bus
11a4677f.wav,Accelerating_and_revving_and_vroom
a89b1d6f.wav,Hiss
abef78a1.wav,Hiss
7cea3071.wav,Bathtub_(filling_or_washing)
15bd124a.wav,Traffic_noise_and_roadway_noise
1277e6da.wav,Hiss
eff80ba8.wav,Hiss
7eab102a.wav,Stream
65b4622d.wav,Scissors
dcc01154.wav,Knock
6652984c.wav,Keys_jangling
b350996c.wav,Church_bell
5602171b.wav,Keys_jangling
738d412a.wav,Whispering
afbd94ef.wav,Whispering
5b447eb9.wav,Cricket
8929a346.wav,Cricket
60004a1f.wav,Male_speech_and_man_speaking
33542424.wav,Cricket
bc8a65e7.wav,Male_speech_and_man_speaking
d6b50536.wav,Burping_and_eructation
525a40ce.wav,Tap
c64bee90.wav,Male_speech_and_man_speaking
338e278d.wav,Computer_keyboard
acd1d0df.wav,Slam
dd096f59.wav,Crowd
2d09ce52.wav,Knock
784ca255.wav,Accelerating_and_revving_and_vroom
7a3a63b5.wav,Motorcycle
423ae14c.wav,Microwave_oven
ae628bb7.wav,Toilet_flush
af93284f.wav,Cutlery_and_silverware
7ffdcfeb.wav,Frying_(food)
3aece46c.wav,Male_speech_and_man_speaking
e32f9b58.wav,Meow
5e3ec373.wav,Traffic_noise_and_roadway_noise
f6b62de0.wav,Fill_(with_liquid)
624bc225.wav,Squeak
a593dc48.wav,Bus
997404af.wav,Bus
b6b1dc4c.wav,Bus
88b888b7.wav,Glockenspiel
b174e7ae.wav,Glockenspiel
b25cd2a3.wav,Glockenspiel
af3cf017.wav,Glockenspiel
1635608f.wav,Glockenspiel
62d834f8.wav,Glockenspiel
23ef66b9.wav,Sneeze
1455fb90.wav,Accelerating_and_revving_and_vroom
e28951e3.wav,Buzz
a1d6af10.wav,Slam
e0343f10.wav,Bark
4a43ed72.wav,Accelerating_and_revving_and_vroom
28a86dd4.wav,Scissors
03815f4c.wav,Accelerating_and_revving_and_vroom
10896108.wav,Computer_keyboard
cce570d7.wav,Tap
6b2a6ab4.wav,Tap
e04849d8.wav,Tap
c880636b.wav,Tap
8489fa6d.wav,Tap
f3fb4eac.wav,Tap
a2941453.wav,Marimba_and_xylophone
078987a1.wav,Marimba_and_xylophone
36d42451.wav,Hi-hat
65bc2fe0.wav,Microwave_oven
0756d92d.wav,Microwave_oven
ebbaf67a.wav,Motorcycle
554a04a4.wav,Burping_and_eructation
a60fb107.wav,Cutlery_and_silverware
ed332bda.wav,Cutlery_and_silverware
5f34c9b0.wav,Mechanical_fan
ffa4cfd1.wav,Sigh
e42d210d.wav,Female_speech_and_woman_speaking
b7e78f30.wav,Female_speech_and_woman_speaking
3da80f0f.wav,Crowd
497f13f0.wav,Gong
16f547f9.wav,Bass_drum
4d446a5e.wav,Gong
3ea8aa02.wav,Gong
13f90488.wav,Gong
c83daa50.wav,Female_speech_and_woman_speaking
eec6c7b1.wav,Gong
92057299.wav,Gong
7350958e.wav,Gong
16e101d4.wav,Sigh
6b532615.wav,Stream
b465e909.wav,Bass_drum
ba122642.wav,Crackle
ae9f2405.wav,Crackle
3c7b4aaa.wav,Sneeze
8e3c18b2.wav,Cupboard_open_or_close
8e21761d.wav,Cupboard_open_or_close
98d6cf3a.wav,Cupboard_open_or_close
45003415.wav,Cupboard_open_or_close
8ab0c389.wav,Cupboard_open_or_close
4ec897da.wav,Cupboard_open_or_close
2650688f.wav,Zipper_(clothing)
260412f6.wav,Waves_and_surf
50f330d7.wav,Slam
d59af808.wav,Bicycle_bell
a649e270.wav,Bicycle_bell
76d32c4a.wav,Bicycle_bell
8880a621.wav,Knock
5a988850.wav,Motorcycle
1a4e52c5.wav,Tap
764b5c87.wav,Tap
a31dbf96.wav,Bicycle_bell
b7517b1b.wav,Bicycle_bell
12c8643b.wav,Bathtub_(filling_or_washing)
2f4e8bd6.wav,Bathtub_(filling_or_washing)
61b1d834.wav,Bathtub_(filling_or_washing)
a30c63b1.wav,Bathtub_(filling_or_washing)
2442866d.wav,Printer
b85a0012.wav,Printer
52cc0185.wav,Walk_and_footsteps
abd57ddf.wav,Bathtub_(filling_or_washing)
cf561a43.wav,Bathtub_(filling_or_washing)
3382eef3.wav,Bathtub_(filling_or_washing)
bc466ce1.wav,Bathtub_(filling_or_washing)
1ef24cff.wav,Chink_and_clink
eadb4f4d.wav,Hiss
f894c033.wav,Purr
ecbbe800.wav,Squeak
9c95833b.wav,Crackle
56940ad5.wav,Crackle
10398a99.wav,Sigh
cf8df93b.wav,Buzz
e3fb47bc.wav,Sigh
72909966.wav,Raindrop
8d51f486.wav,Raindrop
f731d477.wav,Raindrop
6f2f25e9.wav,Raindrop
c9a28158.wav,Stream
fca475a3.wav,Raindrop
6c5e431f.wav,Raindrop
2b575ff7.wav,Waves_and_surf
2d5940e9.wav,Fart
5f8f2f10.wav,Tap
4c62aeb4.wav,Meow
ae350ecf.wav,Zipper_(clothing)
4ee3e6ad.wav,Bus
ad2aac0d.wav,Slam
5587fc83.wav,Finger_snapping
5b63cfce.wav,Finger_snapping
aec32e4d.wav,Finger_snapping
77fd6b75.wav,Finger_snapping
2ffda273.wav,Finger_snapping
979728a5.wav,Finger_snapping
dba11d27.wav,Finger_snapping
ac2cd845.wav,Finger_snapping
7a443296.wav,Finger_snapping
20e57534.wav,Zipper_(clothing)
8c9ac07d.wav,Clapping
fced23d7.wav,Church_bell
544c3561.wav,Accelerating_and_revving_and_vroom
ec8721c7.wav,Waves_and_surf
3e57adac.wav,Squeak
8456f6d4.wav,Stream
be16b865.wav,Drawer_open_or_close
49cb6b39.wav,Slam
5ebf52f2.wav,Writing
eb4e33bd.wav,Knock
eb32231a.wav,Knock
de067241.wav,Knock
5c5fa0a2.wav,Stream
5536fcb3.wav,Tap
029c1c70.wav,Tap
8519bf18.wav,Tap
b165f67b.wav,Tap
af254b46.wav,Clapping
54bcb7f7.wav,Tap
5ab3c808.wav,Tap
d5d98444.wav,Tap
90e76202.wav,Tap
9da5a92c.wav,Chirp_and_tweet
4c7c0cb1.wav,Cricket
8dbaad9c.wav,Microwave_oven
34a9dfff.wav,Writing
a6665ed2.wav,Zipper_(clothing)
7f5f03dd.wav,Tap
af0505cf.wav,Tap
3d8da97d.wav,Hiss
09904fa0.wav,Bus
e66e8a7d.wav,Tap
925aeeff.wav,Keys_jangling
96723dba.wav,Skateboard
839abc3c.wav,Keys_jangling
1353b699.wav,Trickle_and_dribble
2f31e0ed.wav,Trickle_and_dribble
53b21e8d.wav,Trickle_and_dribble
0f818ba3.wav,Trickle_and_dribble
4b027259.wav,Trickle_and_dribble
80bb76d7.wav,Trickle_and_dribble
fd97836b.wav,Trickle_and_dribble
dc3f4165.wav,Trickle_and_dribble
65f8237b.wav,Trickle_and_dribble
e01c21a0.wav,Trickle_and_dribble
68a177b6.wav,Trickle_and_dribble
5c3ef8f8.wav,Cricket
731bb609.wav,Tap
509cc9fe.wav,Printer
08ecbabe.wav,Printer
d6d972ff.wav,Stream
03bafda9.wav,Sigh
33afc5ae.wav,Stream
94182ad8.wav,Bathtub_(filling_or_washing)
edabe6a6.wav,Shatter
f604a8be.wav,Marimba_and_xylophone
ad4fbd43.wav,Marimba_and_xylophone
49a9d143.wav,Marimba_and_xylophone
ee6e2196.wav,Marimba_and_xylophone
b952f7ff.wav,Frying_(food)
52d661d6.wav,Frying_(food)
a6d71f37.wav,Marimba_and_xylophone
468106f3.wav,Bark
34710500.wav,Drawer_open_or_close
3f07bf09.wav,Cricket
dbbdea66.wav,Chewing_and_mastication
0afcd866.wav,Meow
d24234ea.wav,Walk_and_footsteps
a05011e4.wav,Raindrop
15650496.wav,Chink_and_clink
f4bcb29c.wav,Sneeze
df264e6a.wav,Sneeze
45f1cd5b.wav,Sneeze
e6fd1f66.wav,Burping_and_eructation
fc19f46e.wav,Chink_and_clink
6977a02b.wav,Computer_keyboard
32e9ea46.wav,Bass_drum
1db7a9ff.wav,Church_bell
1eeeb02f.wav,Bass_drum
db8c42ff.wav,Male_speech_and_man_speaking
1471bab1.wav,Bass_drum
3fc99b73.wav,Bass_drum
65afa2d6.wav,Knock
b319fb72.wav,Chirp_and_tweet
57a18a0b.wav,Chirp_and_tweet
72f4fa2b.wav,Knock
db467dc5.wav,Chirp_and_tweet
a05829fd.wav,Chirp_and_tweet
72f4da96.wav,Chirp_and_tweet
c1dbb0bf.wav,Chirp_and_tweet
b75e8a3c.wav,Meow
5b13b2e1.wav,Fart
c59ff0ac.wav,Knock
ceb2f656.wav,Knock
b3180d19.wav,Traffic_noise_and_roadway_noise
f9ff3333.wav,Stream
7aec9093.wav,Cricket
da84ebf3.wav,Keys_jangling
b574b278.wav,Bus
63a6891c.wav,Stream
145fc5a7.wav,Bus
98b0df76.wav,Bus
a91c3057.wav,Bus
eb608ef9.wav,Bus
c0c093b7.wav,Bus
2a9806d4.wav,Bus
0caebdd8.wav,Bus
4ab4d5dc.wav,Motorcycle
e409f09f.wav,Keys_jangling
06bac16d.wav,Meow
75e092b5.wav,Meow
f6b049f3.wav,Gong
67e9ee13.wav,Gong
e1f75797.wav,Gong
0bedc75d.wav,Gong
bfb89528.wav,Gong
b7b60a26.wav,Gong
13994bbd.wav,Chewing_and_mastication
5f9e42a3.wav,Gong
9d066f30.wav,Gong
fc09392b.wav,Gong
fce70845.wav,Gong
5bd2fd70.wav,Gong
30e8ee66.wav,Gong
7a4ff061.wav,Gong
d41f1ae5.wav,Female_speech_and_woman_speaking
36fa2ff4.wav,Motorcycle
1561f69c.wav,Drawer_open_or_close
2c65439d.wav,Sneeze
00c40a6d.wav,Knock
ab142cf0.wav,Zipper_(clothing)
c9cb1cda.wav,Drawer_open_or_close
9d035e32.wav,Cricket
912e79f1.wav,Hiss
adf0a236.wav,Buzz
4fed7f9e.wav,Buzz
05a73283.wav,Buzz
07019167.wav,Buzz
864a1d0c.wav,Buzz
a8778c61.wav,Buzz
47b76d15.wav,Keys_jangling
919fb79f.wav,Hi-hat
9d94435c.wav,Frying_(food)
de9515fe.wav,Cupboard_open_or_close
0ee9f15d.wav,Cupboard_open_or_close
f7b37341.wav,Cupboard_open_or_close
2986c0b6.wav,Drawer_open_or_close
8104e307.wav,Scissors
6f66c346.wav,Slam
7906684d.wav,Microwave_oven
9bbae287.wav,Cricket
b1eaee59.wav,Tap
681411ca.wav,Tap
ca3b6f1f.wav,Tap
66ce2aff.wav,Tap
eecae0fc.wav,Shatter
a7cd0949.wav,Shatter
3e24177a.wav,Microwave_oven
50376d84.wav,Shatter
55a6dad9.wav,Mechanical_fan
fae62f56.wav,Zipper_(clothing)
1c693c61.wav,Cutlery_and_silverware
db203cb0.wav,Female_speech_and_woman_speaking
bb1b2337.wav,Tick-tock
b921f511.wav,Keys_jangling
3c3dc6b1.wav,Yell
6d37f225.wav,Bathtub_(filling_or_washing)
6be5422e.wav,Scissors
99354474.wav,Run
8a8e9b64.wav,Tick-tock
dd697b5d.wav,Purr
d3184ca4.wav,Tick-tock
8069f3ee.wav,Traffic_noise_and_roadway_noise
4e6947b6.wav,Traffic_noise_and_roadway_noise
dd7aa68d.wav,Traffic_noise_and_roadway_noise
adb67284.wav,Traffic_noise_and_roadway_noise
0ba9b46f.wav,Accelerating_and_revving_and_vroom
864607f0.wav,Microwave_oven
11c35afd.wav,Clapping
e00a1b33.wav,Frying_(food)
192bacfd.wav,Scissors
d9181291.wav,Scissors
70cf4de7.wav,Zipper_(clothing)
e57034cf.wav,Shatter
69701771.wav,Tick-tock
2be22ea9.wav,Tick-tock
3aa9a677.wav,Mechanical_fan
5ef71aad.wav,Keys_jangling
1fa83338.wav,Hiss
6190a2c2.wav,Hiss
3f32d7cb.wav,Printer
8728d69c.wav,Printer
cb359774.wav,Printer
ecf14238.wav,Printer
cd4f6e9d.wav,Car_passing_by
c7236059.wav,Cupboard_open_or_close
7d1c86f5.wav,Cupboard_open_or_close
c7abe28e.wav,Purr
c3119162.wav,Bark
0468b055.wav,Car_passing_by
e308001a.wav,Chewing_and_mastication
0569539d.wav,Shatter
6ad68ce2.wav,Walk_and_footsteps
79ecda4d.wav,Fill_(with_liquid)
48d0b56d.wav,Microwave_oven
deb78815.wav,Printer
362625bc.wav,Traffic_noise_and_roadway_noise
49e79860.wav,Traffic_noise_and_roadway_noise
9ecba286.wav,Traffic_noise_and_roadway_noise
f396ec97.wav,Traffic_noise_and_roadway_noise
bb734e88.wav,Traffic_noise_and_roadway_noise
aab21a12.wav,Traffic_noise_and_roadway_noise
3a98758e.wav,Traffic_noise_and_roadway_noise
99d94e28.wav,Writing
06e33c49.wav,Crackle
06aa0e9b.wav,Sneeze
49b4ca41.wav,Frying_(food)
23bb80b6.wav,Fill_(with_liquid)
fed5adea.wav,Fill_(with_liquid)
702361ef.wav,Fill_(with_liquid)
152fc7ef.wav,Fill_(with_liquid)
a8f8727e.wav,Chewing_and_mastication
16c8fe3f.wav,Fill_(with_liquid)
edeea125.wav,Bass_drum
ebdea36d.wav,Mechanical_fan
7086c4ff.wav,Yell
7e1f58d2.wav,Gasp
87cc8eb1.wav,Sneeze
efdb4c12.wav,Sneeze
9d7eeb06.wav,Bark
c46f1c2d.wav,Stream
288ba073.wav,Race_car_and_auto_racing
50a62cac.wav,Gasp
ade51e10.wav,Sneeze
74c3aa8a.wav,Hiss
5aad2d25.wav,Hiss
fdbb5cd6.wav,Squeak
adff8113.wav,Screaming
795d200c.wav,Yell
a3faad03.wav,Yell
81e62540.wav,Yell
435bfe52.wav,Yell
c1ecfc08.wav,Bass_drum
82070883.wav,Chirp_and_tweet
a094cfa8.wav,Chirp_and_tweet
8bb2680a.wav,Waves_and_surf
852c98f0.wav,Stream
2445fae8.wav,Stream
fa9a3581.wav,Waves_and_surf
3ce6cc14.wav,Stream
065baacf.wav,Chewing_and_mastication
82833b17.wav,Church_bell
4e3ca032.wav,Chewing_and_mastication
b21775cd.wav,Motorcycle
8a5a7e98.wav,Motorcycle
1f6fc8d3.wav,Church_bell
82e7bc3a.wav,Hiss
3a6d15a2.wav,Chewing_and_mastication
9873fc0b.wav,Waves_and_surf
c0b829c7.wav,Waves_and_surf
76d21a78.wav,Burping_and_eructation
9e678772.wav,Burping_and_eructation
8b021411.wav,Burping_and_eructation
8e253348.wav,Fart
bcafa3f7.wav,Burping_and_eructation
a81d08e3.wav,Burping_and_eructation
2e916ab6.wav,Fart
26ef2725.wav,Yell
43622fd7.wav,Buzz
58b6578f.wav,Buzz
a473823d.wav,Burping_and_eructation
7ccb3778.wav,Whispering
55f2d9a8.wav,Toilet_flush
07aab99a.wav,Crackle
9364e889.wav,Cutlery_and_silverware
223d8ad3.wav,Drawer_open_or_close
a6e6c971.wav,Cutlery_and_silverware
9418206d.wav,Fill_(with_liquid)
39570b76.wav,Motorcycle
744bba42.wav,Sneeze
c548732f.wav,Screaming
46035173.wav,Meow
07504c4a.wav,Meow
6fdc96d4.wav,Drawer_open_or_close
2b8f57c3.wav,Purr
46a4473e.wav,Shatter
710f299e.wav,Traffic_noise_and_roadway_noise
749e4cfc.wav,Shatter
4e892ec0.wav,Writing
464e1dad.wav,Shatter
b84a4562.wav,Run
4f91f8ca.wav,Printer
ad540614.wav,Writing
5ed2d80b.wav,Tick-tock
1076b43b.wav,Fart
22fabd8c.wav,Toilet_flush
742ddd5b.wav,Burping_and_eructation
60d8c5e8.wav,Gasp
64f20075.wav,Waves_and_surf
8dab22a2.wav,Gasp
bce6cc8c.wav,Gasp
62add2ca.wav,Gasp
526f2fc9.wav,Purr
f198c4b6.wav,Meow
3780e6b9.wav,Purr
a4d02233.wav,Bathtub_(filling_or_washing)
a28e588f.wav,Raindrop
fcb6dc96.wav,Raindrop
0019ef41.wav,Raindrop
be9087e1.wav,Raindrop
03106a7c.wav,Toilet_flush
84d3b3c3.wav,Run
67124738.wav,Run
b9802920.wav,Child_speech_and_kid_speaking
103e131b.wav,Male_speech_and_man_speaking
ed15c98f.wav,Motorcycle
634ad046.wav,Motorcycle
be938190.wav,Motorcycle
510d8c9c.wav,Zipper_(clothing)
e292b706.wav,Gurgling
99989533.wav,Cricket
74985c18.wav,Sneeze
2303440b.wav,Hiss
7d0b839a.wav,Stream
398db0e3.wav,Hi-hat
101b5708.wav,Waves_and_surf
f02f76d2.wav,Accelerating_and_revving_and_vroom
63aac61e.wav,Accelerating_and_revving_and_vroom
93a0a146.wav,Clapping
c427acf2.wav,Clapping
85613354.wav,Clapping
25d724b3.wav,Accelerating_and_revving_and_vroom
8f4a2a33.wav,Clapping
1b1dc76c.wav,Computer_keyboard
8a5da195.wav,Microwave_oven
188106d9.wav,Hiss
86f4943e.wav,Waves_and_surf
469042cc.wav,Waves_and_surf
8c80709a.wav,Bass_drum
5bb762b0.wav,Chirp_and_tweet
f2a6aea9.wav,Shatter
37ef9020.wav,Shatter
39fd3bd4.wav,Computer_keyboard
9f5c1a48.wav,Computer_keyboard
b3b80691.wav,Microwave_oven
2ea1be26.wav,Tap
f80762a2.wav,Writing
d219a296.wav,Traffic_noise_and_roadway_noise
ccfe89b2.wav,Toilet_flush
2b715dfa.wav,Tap
b109f949.wav,Cricket
5d3973b5.wav,Zipper_(clothing)
6dcd3bb0.wav,Bass_guitar
129f04b3.wav,Bass_guitar
132240f8.wav,Frying_(food)
4ba172e3.wav,Frying_(food)
37010ae4.wav,Female_speech_and_woman_speaking
85a74c28.wav,Sneeze
79f5edd4.wav,Crackle
8f941cc5.wav,Cutlery_and_silverware
60834110.wav,Burping_and_eructation
9e51318f.wav,Crackle
15d94574.wav,Mechanical_fan
31a0f9cc.wav,Clapping
a4163ed6.wav,Keys_jangling
b8b1f957.wav,Clapping
6a2d86f3.wav,Clapping
090ec1e9.wav,Run
7e3dc005.wav,Gasp
fa17393b.wav,Printer
bf31a25c.wav,Printer
718922cf.wav,Sneeze
37e8f4a1.wav,Writing
2a24917c.wav,Sneeze
1e14c378.wav,Writing
6b0cdb9b.wav,Writing
08b28fc1.wav,Writing
baf6e775.wav,Mechanical_fan
cb6b8e76.wav,Mechanical_fan
c403e307.wav,Mechanical_fan
36409784.wav,Mechanical_fan
0a2895b8.wav,Mechanical_fan
90826c5a.wav,Mechanical_fan
e2c8484e.wav,Mechanical_fan
fe93e661.wav,Mechanical_fan
1ce4fa3c.wav,Mechanical_fan
b2e8ddb6.wav,Mechanical_fan
9bc54fb2.wav,Mechanical_fan
3c4f5649.wav,Female_singing
bf6ab593.wav,Male_singing
a56b5ac9.wav,Fill_(with_liquid)
478d303a.wav,Chink_and_clink
ec97476e.wav,Fill_(with_liquid)
c83fb1db.wav,Hiss
fb6a1dd4.wav,Chink_and_clink
09a3f30d.wav,Cupboard_open_or_close
262cc5df.wav,Knock
5b4265d9.wav,Shatter
379e6df8.wav,Hiss
e45fd53a.wav,Hiss
4806feed.wav,Hiss
c04f8aaf.wav,Hiss
a849d801.wav,Zipper_(clothing)
d8748fd2.wav,Hiss
94a6112a.wav,Hiss
8dbe558d.wav,Crowd
3f94b21f.wav,Bass_guitar
3a6ab1b4.wav,Run
5e6fce72.wav,Run
bc46bb7d.wav,Run
0bc38b08.wav,Male_speech_and_man_speaking
df86897a.wav,Microwave_oven
787a3b08.wav,Microwave_oven
aae9382f.wav,Stream
113d718f.wav,Scissors
62fa1360.wav,Crackle
ac1de830.wav,Shatter
cbc5c550.wav,Hiss
54e90ec9.wav,Walk_and_footsteps
6eb38a1c.wav,Writing
877562da.wav,Writing
d6390b6d.wav,Cutlery_and_silverware
21ef7b42.wav,Chewing_and_mastication
9c918a51.wav,Female_singing
5fb632cf.wav,Female_singing
9b405966.wav,Chirp_and_tweet
2e8763ab.wav,Keys_jangling
aa7cbb7d.wav,Knock
987ba741.wav,Fill_(with_liquid)
0823f693.wav,Printer
d3bef3dd.wav,Motorcycle
7dd4e525.wav,Motorcycle
2d6d9427.wav,Motorcycle
c2aff189.wav,Fill_(with_liquid)
17f35ba6.wav,Fill_(with_liquid)
8399bce3.wav,Bass_drum
3674f6d5.wav,Scissors
2cea52ef.wav,Toilet_flush
6dbe898f.wav,Keys_jangling
4192f983.wav,Drawer_open_or_close
37ba0080.wav,Mechanical_fan
79d5542a.wav,Traffic_noise_and_roadway_noise
9c2b410c.wav,Gasp
e92dc7b4.wav,Car_passing_by
3218a0e2.wav,Squeak
b855f490.wav,Trickle_and_dribble
707be2ae.wav,Zipper_(clothing)
e1612de7.wav,Purr
707a0746.wav,Purr
8eef389c.wav,Mechanical_fan
5f5a35f8.wav,Keys_jangling
0b5181e9.wav,Meow
e1f73b1a.wav,Computer_keyboard
62342f83.wav,Stream
843a4653.wav,Scissors
58a53fec.wav,Walk_and_footsteps
ba1961cd.wav,Hi-hat
95fad007.wav,Knock
37cfbaaa.wav,Knock
618d195f.wav,Hi-hat
458f751a.wav,Crackle
6f413d0b.wav,Knock
b8402616.wav,Knock
72ad9021.wav,Tap
687acfda.wav,Writing
10c75a64.wav,Sneeze
2adeca51.wav,Computer_keyboard
5b90d1c1.wav,Child_speech_and_kid_speaking
b9d9e4cf.wav,Child_speech_and_kid_speaking
d7d4b9ca.wav,Child_speech_and_kid_speaking
e906eef0.wav,Child_speech_and_kid_speaking
36378bf3.wav,Chewing_and_mastication
3c80e3c8.wav,Chewing_and_mastication
64b97fe6.wav,Chirp_and_tweet
8d552dd8.wav,Electric_guitar
64711410.wav,Cricket
e16313f5.wav,Run
461d7262.wav,Chewing_and_mastication
7edb2ea2.wav,Chewing_and_mastication
16b7dc4c.wav,Cricket
e3c793b7.wav,Run
c7008e5a.wav,Cricket
f79bdce9.wav,Toilet_flush
60a12c09.wav,Toilet_flush
88caf0f6.wav,Hiss
b2e12b81.wav,Walk_and_footsteps
5cec0017.wav,Harmonica
04b781ac.wav,Harmonica
2da75f59.wav,Slam
7a71028e.wav,Harmonica
49ce52b1.wav,Harmonica
e189f3b2.wav,Harmonica
0a3180bb.wav,Harmonica
47297c3b.wav,Harmonica
7533287e.wav,Harmonica
e812d76e.wav,Harmonica
9e2395a0.wav,Harmonica
c7f0e995.wav,Harmonica
03e47a59.wav,Harmonica
ab87f49c.wav,Harmonica
b215bdfb.wav,Harmonica
849bd04a.wav,Harmonica
f9563b36.wav,Harmonica
8687b80e.wav,Harmonica
477abc09.wav,Harmonica
f3f088f4.wav,Harmonica
9616fe5b.wav,Harmonica
07641674.wav,Harmonica
156317f5.wav,Toilet_flush
12745fe9.wav,Harmonica
55d243cc.wav,Car_passing_by
64dbaa9c.wav,Harmonica
e2bda35f.wav,Harmonica
a4244bf7.wav,Stream
0afe72a0.wav,Harmonica
09ea7d4b.wav,Harmonica
b6326e8f.wav,Stream
70622014.wav,Harmonica
3ede79fd.wav,Car_passing_by
4b28bfc6.wav,Traffic_noise_and_roadway_noise
a266cd9d.wav,Computer_keyboard
411e6280.wav,Harmonica
59c32009.wav,Harmonica
a26b950f.wav,Harmonica
9223a253.wav,Harmonica
57f10026.wav,Harmonica
697a91ad.wav,Harmonica
f4d2efbb.wav,Harmonica
addf50c1.wav,Harmonica
8f2477b7.wav,Raindrop
157ce4ea.wav,Raindrop
c176239b.wav,Harmonica
f6cb7750.wav,Computer_keyboard
a6b2f409.wav,Buzz
46bd52a4.wav,Keys_jangling
7755e21b.wav,Keys_jangling
fe485cb6.wav,Keys_jangling
608e6f9d.wav,Keys_jangling
